Machine generated by MIIND_ROOT/build/apps/PerformanceGeom/ResponseData
0.01551	0.002 0.351816
0.01552	0.002 0.358641
0.01553	0.002 0.365576
0.01554	0.002 0.372623
0.01555	0.002 0.379781
0.01556	0.002 0.387053
0.01557	0.002 0.394439
0.01558	0.002 0.401942
0.01559	0.002 0.409561
0.0156	0.002 0.417299
0.01561	0.002 0.425156
0.01562	0.002 0.433135
0.01563	0.002 0.441235
0.01564	0.002 0.449459
0.01565	0.002 0.457808
0.01566	0.002 0.466282
0.01567	0.002 0.474883
0.01568	0.002 0.483613
0.01569	0.002 0.492473
0.0157	0.002 0.501463
0.01571	0.002 0.510585
0.01572	0.002 0.519841
0.01573	0.002 0.529231
0.01574	0.002 0.538757
0.01575	0.002 0.54842
0.01576	0.002 0.558221
0.01577	0.002 0.568161
0.01578	0.002 0.578242
0.01579	0.002 0.588465
0.0158	0.002 0.598831
0.01581	0.002 0.609341
0.01582	0.002 0.619997
0.01583	0.002 0.630799
0.01584	0.002 0.641749
0.01585	0.002 0.652848
0.01586	0.002 0.664097
0.01587	0.002 0.675497
0.01588	0.002 0.68705
0.01589	0.002 0.698756
0.0159	0.002 0.710617
0.01591	0.002 0.722634
0.01592	0.002 0.734807
0.01593	0.002 0.747139
0.01594	0.002 0.759629
0.01595	0.002 0.77228
0.01596	0.002 0.785091
0.01597	0.002 0.798065
0.01598	0.002 0.811203
0.01599	0.002 0.824504
0.016	0.002 0.837971
0.01601	0.002 0.851605
0.01602	0.002 0.865405
0.01603	0.002 0.879374
0.01604	0.002 0.893512
0.01605	0.002 0.907821
0.01606	0.002 0.9223
0.01607	0.002 0.936951
0.01608	0.002 0.951776
0.01609	0.002 0.966774
0.0161	0.002 0.981947
0.01611	0.002 0.997296
0.01612	0.002 1.01282
0.01613	0.002 1.02852
0.01614	0.002 1.0444
0.01615	0.002 1.06046
0.01616	0.002 1.0767
0.01617	0.002 1.09312
0.01618	0.002 1.10972
0.01619	0.002 1.1265
0.0162	0.002 1.14347
0.01621	0.002 1.16061
0.01622	0.002 1.17794
0.01623	0.002 1.19546
0.01624	0.002 1.21316
0.01625	0.002 1.23105
0.01626	0.002 1.24912
0.01627	0.002 1.26738
0.01628	0.002 1.28582
0.01629	0.002 1.30446
0.0163	0.002 1.32328
0.01631	0.002 1.34229
0.01632	0.002 1.36149
0.01633	0.002 1.38088
0.01634	0.002 1.40046
0.01635	0.002 1.42023
0.01636	0.002 1.44019
0.01637	0.002 1.46034
0.01638	0.002 1.48069
0.01639	0.002 1.50122
0.0164	0.002 1.52195
0.01641	0.002 1.54287
0.01642	0.002 1.56398
0.01643	0.002 1.58528
0.01644	0.002 1.60678
0.01645	0.002 1.62847
0.01646	0.002 1.65035
0.01647	0.002 1.67243
0.01648	0.002 1.6947
0.01649	0.002 1.71716
0.0165	0.002 1.73981
0.01651	0.002 1.76266
0.01652	0.002 1.7857
0.01653	0.002 1.80894
0.01654	0.002 1.83237
0.01655	0.002 1.85599
0.01656	0.002 1.8798
0.01657	0.002 1.90381
0.01658	0.002 1.92801
0.01659	0.002 1.9524
0.0166	0.002 1.97698
0.01661	0.002 2.00176
0.01662	0.002 2.02673
0.01663	0.002 2.05189
0.01664	0.002 2.07724
0.01665	0.002 2.10278
0.01666	0.002 2.12851
0.01667	0.002 2.15443
0.01668	0.002 2.18054
0.01669	0.002 2.20684
0.0167	0.002 2.23333
0.01671	0.002 2.26
0.01672	0.002 2.28687
0.01673	0.002 2.31392
0.01674	0.002 2.34116
0.01675	0.002 2.36858
0.01676	0.002 2.39619
0.01677	0.002 2.42399
0.01678	0.002 2.45197
0.01679	0.002 2.48013
0.0168	0.002 2.50847
0.01681	0.002 2.537
0.01682	0.002 2.56571
0.01683	0.002 2.5946
0.01684	0.002 2.62367
0.01685	0.002 2.65292
0.01686	0.002 2.68235
0.01687	0.002 2.71196
0.01688	0.002 2.74174
0.01689	0.002 2.7717
0.0169	0.002 2.80183
0.01691	0.002 2.83214
0.01692	0.002 2.86262
0.01693	0.002 2.89327
0.01694	0.002 2.9241
0.01695	0.002 2.9551
0.01696	0.002 2.98626
0.01697	0.002 3.01759
0.01698	0.002 3.0491
0.01699	0.002 3.08076
0.017	0.002 3.1126
0.01701	0.002 3.1446
0.01702	0.002 3.17676
0.01703	0.002 3.20908
0.01704	0.002 3.24156
0.01705	0.002 3.27421
0.01706	0.002 3.30701
0.01707	0.002 3.33997
0.01708	0.002 3.37309
0.01709	0.002 3.40636
0.0171	0.002 3.43979
0.01711	0.002 3.47337
0.01712	0.002 3.5071
0.01713	0.002 3.54099
0.01714	0.002 3.57502
0.01715	0.002 3.6092
0.01716	0.002 3.64353
0.01717	0.002 3.678
0.01718	0.002 3.71262
0.01719	0.002 3.74738
0.0172	0.002 3.78228
0.01721	0.002 3.81732
0.01722	0.002 3.8525
0.01723	0.002 3.88782
0.01724	0.002 3.92328
0.01725	0.002 3.95887
0.01726	0.002 3.9946
0.01727	0.002 4.03046
0.01728	0.002 4.06645
0.01729	0.002 4.10257
0.0173	0.002 4.13881
0.01731	0.002 4.17519
0.01732	0.002 4.21169
0.01733	0.002 4.24832
0.01734	0.002 4.28506
0.01735	0.002 4.32194
0.01736	0.002 4.35893
0.01737	0.002 4.39604
0.01738	0.002 4.43326
0.01739	0.002 4.47061
0.0174	0.002 4.50806
0.01741	0.002 4.54564
0.01742	0.002 4.58332
0.01743	0.002 4.62111
0.01744	0.002 4.65902
0.01745	0.002 4.69703
0.01746	0.002 4.73514
0.01747	0.002 4.77337
0.01748	0.002 4.81169
0.01749	0.002 4.85012
0.0175	0.002 4.88865
0.01751	0.002 4.92728
0.01752	0.002 4.966
0.01753	0.002 5.00483
0.01754	0.002 5.04375
0.01755	0.002 5.08276
0.01756	0.002 5.12186
0.01757	0.002 5.16106
0.01758	0.002 5.20034
0.01759	0.002 5.23972
0.0176	0.002 5.27918
0.01761	0.002 5.31872
0.01762	0.002 5.35835
0.01763	0.002 5.39807
0.01764	0.002 5.43786
0.01765	0.002 5.47773
